7463	65	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 21, DirZPermille = 1000, Gait = Run, FacingMdeg = 1229, IsMoving = True } }
7464	66	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 22, DirZPermille = 1000, Gait = Run, FacingMdeg = 1236, IsMoving = True } }
7465	67	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 21, DirZPermille = 1000, Gait = Run, FacingMdeg = 1227, IsMoving = True } }
7466	68	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 22, DirZPermille = 1000, Gait = Run, FacingMdeg = 1235, IsMoving = True } }
7467	69	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 21, DirZPermille = 1000, Gait = Run, FacingMdeg = 1224, IsMoving = True } }
7468	70	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 22, DirZPermille = 1000, Gait = Run, FacingMdeg = 1233, IsMoving = True } }
7469	71	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 21, DirZPermille = 1000, Gait = Run, FacingMdeg = 1221, IsMoving = True } }
7471	72	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 22, DirZPermille = 1000, Gait = Run, FacingMdeg = 1241, IsMoving = True } }
7472	73	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 21, DirZPermille = 1000, Gait = Run, FacingMdeg = 1227, IsMoving = True } }
7473	74	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 22, DirZPermille = 1000, Gait = Run, FacingMdeg = 1239, IsMoving = True } }
7474	75	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 21, DirZPermille = 1000, Gait = Run, FacingMdeg = 1222, IsMoving = True } }
7475	76	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 22, DirZPermille = 1000, Gait = Run, FacingMdeg = 1236, IsMoving = True } }
